file,sentence
KDS 14 31 25.txt,"필릿용접의 최소치수는 표 4.1-4에 따른다.
"
KDS 14 31 25.txt,"강도를 기반으로 하여 설계되는 필릿용접의 최소길이는 공칭용접치수의 4배 이상으로 하여야 한다.
"
KDS 14 31 25.txt,"또는 유효용접치수는 그 유효길이의 1/4 이하로 하여야 한다.
"
KDS 14 31 25.txt,"평판 인장재의 단부에 길이방향으로 필릿용접이 될 경우 각 필릿용접의 길이는 이들 용접의 직각방향 간격보다 길게 해야 한다.
"
KDS 14 31 25.txt,"이때 인장재의 유효 순단면적은 4.1.2.3에 따른다.
"
KDS 14 31 25.txt,"부재 단부에 용접된 필릿용접의 길이가 용접치수의 100배 이내인 경우에는 실제 용접된 길이를 유효길이로 사용할 수 있다.
"
KDS 14 31 25.txt,"용접길이가 용접치수의 300배를 초과하는 경우에는 용접치수의 180배를 필릿용접의 유효길이로 한다.
"
KDS 14 31 25.txt,"단속 필릿용접은 연결부 또는 겹친 면사이의 힘을 전달하거나 조립부재의 요소를 서로 접합하는데 사용할 수 있다.
"
KDS 14 31 25.txt,"단속 필릿용접의 한 세그멘트 길이는 용접치수의 4배 이상이며 최소 40 mm이어야 한다.
"
KDS 14 31 25.txt,"겹침이음의 경우 최소 겹침길이는 연결부의 얇은 쪽 판 두께의 5배 또는 25 mm로 한다.
"
KDS 14 31 25.txt,"축방향력을 받는 부재의 겹침이음이 횡방향 필릿용접만으로 된 경우 겹쳐진 부재의 양쪽 단부는 필릿용접을 해야 한다.
"
KDS 14 31 25.txt,"그러나 최대하중 작용 시에 접합부가 벌어지지 않도록 겹친 부분의 변형이 충분히 구속된 경우에는 예외로 한다.
"
KDS 14 31 25.txt,"플러그 및 슬롯용접의 유효전단면적은 접합면에서의 구멍 또는 슬롯의 공칭단면적으로 한다.
"
KDS 14 31 25.txt,"플러그 및 슬롯용접은 겹침이음부에서의 전단력 전달, 겹침이음한 요소들 사이의 벌어짐 또는 좌굴을 방지, 조립단면의 요소들 사이의 접합 등을 위해 사용할 수 있다.
"
KDS 14 31 25.txt,"플러그용접을 위한 구멍의 직경은 구멍이 있는 판의 두께에 8 mm를 더한 값 이상, 용접 두께의 2.25배 또는 최소 직경에 3 mm를 더한 값 이하로 한다.
"
KDS 14 31 25.txt,"플러그용접의 최소 중심간격은 공칭구멍직경의 4배로 한다.
"
KDS 14 31 25.txt,"슬롯용접의 슬롯길이는 용접두께의 10배 이하로 한다.
"
KDS 14 31 25.txt,"슬롯의 폭은 슬롯이 있는 판의 두께에 8 mm를 더한 값 이상, 용접두께의 2.25배 이하로 한다.
"
KDS 14 31 25.txt,"슬롯의 끝부분은 반원형, 또는 귀퉁이를 판두께 이상의 반지름으로 둥글게 해야 한다.
"
KDS 14 31 25.txt,"슬롯용접 길이에 횡방향인 슬롯용접선의 최소간격은 슬롯 폭의 4배로 한다. 길이방향의 최소 중심간격은 슬롯길이의 2배로 한다.
"
KDS 14 31 25.txt,"슬롯용접선의 횡방향 최소간격은 슬롯 폭의 4배로 한다.
"
KDS 14 31 25.txt,"길이방향의 최소 중심간격은 슬롯길이의 2배로 한다.
"
KDS 14 31 25.txt,"플러그 및 슬롯용접의 두께는 판 두께 16mm 이하의 경우 판 두께와 동일하게 하고, 16mm를 초과하는 경우에는 판 두께의 1/2 이상으로 하되 최소 16 mm로 한다.
"
KDS 14 31 25.txt,"여기서 합력의 크기는 임의의 방향으로 작용하는 힘들의 벡터 합으로 구할 수 있으며, 작용하는 힘을 용접의 유효면에서 서로 직각인 3방향으로 구분한 경우에는 다음 식과 같이 계산할 수 있다.
"
KDS 14 31 25.txt,"책임구조기술자가 별도로 용접재의 강도 등급을 선택하여 용접부를 설계하는 경우에는 상기 (1) 대신에 용접재와 모재의 강도를 고려하여 용접부의 강도를 결정할 수 있다.
"
KDS 14 31 25.txt,"KCS 14 31 20에 따른 품질관리 구분 ‘나’의 구조물 중 용접검사 비파괴시험을 면제한 경우, 필릿용접부에 대해서는 식(4.1-2)에 의해 계산한 값의 50%를 용접의 단위길이 당 설계강도값으로 취한다.
"
KDS 14 31 25.txt,"접합부에서 2가지 이상의 용접유형(그루브용접, 필릿용접, 플러그용접, 슬롯용접)을 병용할 경우, 용접군의 축에 대하여 각각 구분하여 계산해야 한다.
"
KDS 14 31 25.txt,"모든 고장력볼트는 너트회전법, 직접인장측정법, 토크관리법, T/S볼트 등을 사용하여 표 4.1-7에 주어진 설계볼트장력 이상으로 조여야 한다.
"
KDS 14 31 25.txt,"마찰접합에서 하중이 접합부의 단부를 향할 때는 적절한 설계지압강도를 갖도록 4.1.3.5에 따라 검토해야 한다.
"
KDS 14 31 25.txt,"다음의 경우에는 밀착조임을 사용할 수 있다.
"
KDS 14 31 25.txt,"여기서, 밀착조임이란 임팩트렌치로 수 회 또는 일반렌치로 최대로 조여서 접합되는 판들이 서로 충분히 밀착된 상태가 된 볼트 조임을 말한다.
"
KDS 14 31 25.txt,"밀착조임은 설계도면과 시공도면에 명확히 표기해야 한다.
"
KDS 14 31 25.txt,"일반볼트는 영구적인 구조물에 구조용으로는 사용할 수 없으며, 가체결용으로만 허용한다.
"
KDS 14 31 25.txt,"일반볼트의 인장과 전단강도는 표 4.1-6에 따른다.
"
KDS 14 31 25.txt,"일반볼트의 접합에서 인장과 전단의 조합의 경우에는 4.1.3.4에 따른다.
"
KDS 14 31 25.txt,"일반볼트 구멍의 지압강도는 4.1.3.5에 따른다.
"
KDS 14 31 25.txt,"밀착조임 볼트, 장력도입 볼트, 또는 나사 강봉의 설계인장강도 또는 설계전단강도는 인장파단과 전단파단의 한계상태에 대하여 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"소요인장강도는 접합부의 변형에 의한 지레작용을 고려한 인장력으로 한다.
"
KDS 14 31 25.txt,"지압접합이 인장과 전단의 조합력을 받을 경우 볼트의 설계강도는 다음의 인장과 전단파괴의 한계상태에 따라서 산정한다.
"
KDS 14 31 25.txt,"볼트의 설계전단응력이 단위면적 당 전단소요응력 이상이 되도록 설계한다.
"
KDS 14 31 25.txt,"전단 또는 인장에 의한 소요응력이 설계응력의 20% 이하이면 조합응력의 효과를 무시할 수 있다.
"
KDS 14 31 25.txt,"지압강도 한계상태에 대한 볼트구멍에서 설계강도는 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"접합부에 대하여 지압강도는 각각 볼트의 지압강도의 합으로 산정한다.
"
KDS 14 31 25.txt,"지압접합과 마찰접합 모두에 대하여 볼트구멍의 지압강도를 검토해야 한다.
"
KDS 14 31 25.txt,"마찰접합은 미끄럼을 방지하고 지압접합에 의한 한계상태에 대하여도 검토해야 한다.
"
KDS 14 31 25.txt,"마찰볼트에 끼움재를 사용할 경우에는 미끄럼에 관련되는 모든 접촉면에서 미끄럼에 저항할 수 있도록 해야 한다.
"
KDS 14 31 25.txt,"미끄럼 한계상태에 대한 마찰접합의 설계강도는 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"마찰접합이 인장하중을 받아 장력이 감소할 경우 4.1.3.6에서 산정된 설계미끄럼강도에 다음계수를 사용하여 감소한 후 산정한다.
"
KDS 14 31 25.txt,"접합부재의 설계인장강도는 인장항복과 인장파단의 한계상태에 따라 다음 중 작은 값으로 산정한다.
"
KDS 14 31 25.txt,"접합부재의 압축강도는 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"용접구조에서 두께 6mm 이상의 끼움재는 이음판의 연단 밖으로 돌출해야 하며 끼움재의 표면에 작용하는 하중을 이음판에 전달하는데 충분하도록 용접해야 한다.
"
KDS 14 31 25.txt,"두께가 6mm 이하인 끼움재의 단부는 이음판의 단부와 일치되게 용접해야 한다.
"
KDS 14 31 25.txt,"이음두께에 끼움재 두께를 더한 크기의 하중을 전달할 수 있도록 용접해야 한다.
"
KDS 14 31 25.txt,"볼트접합에서 끼움재의 두께가 6mm 이하이면 전단강도는 감소하지 않는다고 가정한다.
"
KDS 14 31 25.txt,"볼트접합에서 끼움재의 두께가 6mm 초과하고 19 mm 이하일 때 감소계수를 곱한다.
"
KDS 14 31 25.txt,"플레이트거더 또는 보의 그루브용접이음은 작은 쪽 이음 단면의 전강도로 설계해야 한다.
"
KDS 14 31 25.txt,"플레이트거더 또는 보의 단면 내에서 다른 형태의 이음은 이음점에서의 소요강도에 충분하도록 설계해야 한다.
"
KDS 14 31 25.txt,"설계지압강도는 국부압축항복의 한계상태를 가정하여 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"공칭지압강도는 지압형태에 따라 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"주각부는 기둥의 하중과 모멘트를 기초에 전달할 수 있도록 설계되어야 한다.
"
KDS 14 31 25.txt,"콘크리트의 설계지압강도는 콘크리트압괴의 한계상태에 대하여 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"앵커볼트는 주각부의 베이스플레이트를 통해 전달되는 인장 및 전단하중에 대해 저항할 수 있도록 설계해야 한다.
"
KDS 14 31 25.txt,"앵커볼트의 콘크리트 내 정착관련 규정은 KDS 14 20 52와  KDS 14 20 54를 참고한다.
"
KDS 14 31 25.txt,"앵커볼트의 설계는 4.1.3.3에 따른다.
"
KDS 14 31 25.txt,"형단면 부재에서 플랜지에 수직이며 웨브에 대하여 대칭인 단일 또는 이중 집중하중을 받는 경우에 적용한다.
"
KDS 14 31 25.txt,"한 쪽의 플랜지에 집중하중을 받는 경우에는 플랜지 국부휨, 웨브 국부항복, 웨브 크리플링 및 웨브 횡좌굴에 대하여 4.1.10.1, 4.1.10.2, 4.1.10.3 및 4.1.10.4에 의해 각각 설계한다.
"
KDS 14 31 25.txt,"양측의 플랜지로부터 집중하중을 받는 경우에는 웨브 국부항복, 웨브 압축좌굴에 대하여 4.1.10.2, 4.1.10.5에 의해 각각 설계한다.
"
KDS 14 31 25.txt,"큰 전단력을 받는 웨브 패널존은 4.1.10.6에 의해 설계한다.
"
KDS 14 31 25.txt,"소요강도가 한계상태의 설계강도를 초과하는 경우에는 소요강도와 설계강도의 차이만큼 보강재 또는 2중플레이트를 설치해야 한다.
"
KDS 14 31 25.txt,"추가되는 보강재와 2중플레이트에 대하여는 4.1.10.7 및 4.1.10.8에 의해 각각 설계한다.
"
KDS 14 31 25.txt,"플랜지에 수직으로 용접된 판에 작용된 인장력에 의해 국부휨을 받는 플랜지의 설계강도는 다음과 같이 산정한다.
"
KDS 14 31 25.txt,"플랜지 부재에 걸쳐 작용하는 하중구간의 길이가 보다 작으면, 식(4.1-25)의 검토는 필요하지 않다.
"
KDS 14 31 25.txt,"단일 집중하중과 2중 집중하중의 인장⋅압축 두 요소에 모두 적용된다.
"
KDS 14 31 25.txt,"집중하중이 작용하는 지점에서 웨브 필릿선단부의 설계강도는 다음에 의해 산정한다.
"
KDS 14 31 25.txt,"웨브 국부공칭강도 은 다음에 의해서 산정한다.
"
KDS 14 31 25.txt,"4.1.10.3은 압축 단일 집중하중과 2중 집중하중의 압축요소에 적용된다.
"
KDS 14 31 25.txt,"웨브 국부크리플링에 대한 설계강도는 다음에 의해 산정한다.
"
KDS 14 31 25.txt,"웨브 크리플링 공칭강도 은 다음에 의해서 산정한다.
"
KDS 14 31 25.txt,"강도가 부족할 경우, 1개의 수직보강재 또는 한 쌍의 수직보강재 또는 최소한 웨브깊이의 절반을 덮는 2중플레이트를 설치한다.
"
KDS 14 31 25.txt,"집중 압축하중을 받는 휨부재의 하중작용점에서의 압축플랜지와 인장플랜지의 상대적 횡방향이동이 구속되어 있지 않은 경우에 적용된다.
"
KDS 14 31 25.txt,"웨브의 횡좌굴에 대한 설계강도는 다음에 의해 산정한다.
"
KDS 14 31 25.txt,"웨브 횡좌굴 공칭강도는 다음에 의해 산정한다.
"
KDS 14 31 25.txt,"②일 때, 웨브 횡좌굴의 한계상태에 대한 검토는 필요하지 않다.
"
KDS 14 31 25.txt,"웨브의 소요강도가 설계강도를 초과할 때, 국부 가로방향 가새를 인장플랜지에 설치하거나 또는 한 쌍의 수직보강재 또는 2중플레이트를 설치한다.
"
KDS 14 31 25.txt,"웨브의 소요강도가 설계강도를 초과할 때, 국부횡가새를 집중하중이 작용하는 지점의 양측 플랜지에 설치한다.
"
KDS 14 31 25.txt,"양쪽 플랜지에 집중 압축력이 작용할 때 무보강 웨브의 설계강도는 다음에 의해 산정한다.
"
KDS 14 31 25.txt,"필요한 경우에 단일 수직보강재와 한 쌍의 수직보강재 또는 웨브의 전체깊이를 덮는 2중 플레이트를 설치한다.
"
KDS 14 31 25.txt,"전단력과 압축력을 받는 패널존의 설계강도는 다음에 의해 산정한다.
"
KDS 14 31 25.txt,"웨브 패널존 공칭강도는 다음에 의해 산정한다.
"
KDS 14 31 25.txt,"식(4.1-34), 식(4.1-35), 식(4.1-36) 및 식(4.1-37)은 다음의 정의를 따른다.
"
KDS 14 31 25.txt,"필요한 경우 2중 플레이트 또는 한 쌍의 대각보강재를 강접합경계 내에 설치해야 한다.
"
KDS 14 31 25.txt,"인장 집중하중에 저항하기 위해 요구되는 부재는 KDS 14 31 10(4.1)에 따라 설계하고 보강재가 필요한 경우, 소요강도와 한계상태강도의 차이만큼 설계한다.
"
KDS 14 31 25.txt,"보강재를 웨브에 용접하는 경우, 보강재 단부에 작용하는 인장력의 차이 만큼을 웨브에 전달할 수 있도록 설계한다.
"
KDS 14 31 25.txt,"압축 집중하중에 저항하기 위해 요구되는 보강재는  4.1.4.4와 KDS 14 31 10(4.2.6.2)에 의해 설계한다.
"
KDS 14 31 25.txt,"보강재를 플랜지에 용접하는 경우, 소요강도와 설계강도의 차이만큼 용접설계한다.
"
KDS 14 31 25.txt,"보강재를 웨브에 용접하는 경우, 보강재의 단부에 작용한 압축력의 차이만큼을 웨브에 전달할 수 있도록 설계한다.
"
KDS 14 31 25.txt,"압축력에 저항하는 전체깊이에 걸친 수직보강재는 4.1.4.4와 KDS 14 31 10(4.2.6.2)에 따라 축방향 압축력을 받는 부재로 설계한다.
"
KDS 14 31 25.txt,"부재의 성능은 유효좌굴길이를 0.75로 하고 유효단면은 2개의 보강재와 부재 안쪽으로 폭, 부재 단부 쪽으로 폭을 가지는 웨브의 스트립으로 구성되는 십자형 단면을 사용하여 결정한다.
"
